"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","leadAdminHoursResponseCount","leadAdminHoursTotal","leadAdminHoursAverage","leadAdminHoursStandardDeviation","globalLeadAdminHoursResponseCount","globalLeadAdminHoursTotal","globalLeadAdminHoursAverage","globalLeadAdminHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageLeadAdminHoursResponseCountByWeek","standardDeviationLeadAdminHoursResponseCountByWeek","averageLeadAdminHoursTotalByWeek","standardDeviationLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursResponseCountByWeek","standardDeviationGlobalLeadAdminHoursResponseCountByWeek","averageGlobalLeadAdminHoursTotalByWeek","standardDeviationGlobalLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursAverageByWeek","standardDeviationGlobalLeadAdminHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","standardDeviationUniqueCommitMessageCountByStudent","averageUniqueCommitMessagePercentByStudent","standardDeviationUniqueCommitMessagePercentByStudent","averageCommitMessageLengthTotalByStudent","standardDeviationCommitMessageLengthTotalByStudent","averageCommitMessageLengthAverageByStudent","standardDeviationCommitMessageLengthAverageByStudent","averageCommitMessageLengthStandardDeviationByStudent","issueCount","onTimeIssueCount","lateIssueCount","productLetterGrade"
"7","0.1429","M","Local","19","33.28571469","1.75187972","1.563078148","20.57142878","1.082706778","1.22756882","29.42857161","1.54887219","1.538067284","152.7142868","8.037594044","12.76638592","32.28571445","1.699248129","2.253037347","3","3.285714298","1.095238099","0.471404521","0","","","","6.3333","2.624669291","11.09523823","7.165994208","1.652380985","0.563798277","6.857142925","5.084322936","0.971428588","0.362155301","9.809523871","7.990073159","1.309523824","0.582316887","50.90476228","40.44317954","6.904761994","2.755559148","10.76190482","10.77748552","1.333333346","0.895744529","1","0.816496581","1.642857149","0.357142851","0","0","","","","","2.7143","0.699854212","4.755102098","2.81262701","1.707483015","0.667845705","2.938775539","2.491802501","1.020408172","0.613056914","4.204081659","2.354645749","1.454081641","0.549332892","21.81632669","21.7917142","7.673469445","7.051693974","4.612244921","4.105542238","1.773809532","1.76517669","128","100","0.7813","6681","52.1953","37.35431254","42.6667","29.82541794","33.6667","22.93953405","0.84786667","0.1083356","2227","1528.450414","18.2857","15.19129719","14.4286","10.26585384","0.86761429","0.157147932","954.4286","933.0648205","43.71607143","15.26236816","27.27184694","1","0","1","F"
"7","0.1429","M","Local","22","39.42857221","1.792207828","1.934890605","28.07142912","1.275974051","1.705151407","28.21428616","1.282467553","1.496034704","59.57142991","2.707792269","3.830337792","22.85714331","1.03896106","1.024493425","3","5.428571492","1.809523831","0.471404521","0","","","","7.3333","1.699673171","13.1428574","4.765237042","1.993783098","1.070935423","9.35714304","4.091221799","1.441732825","0.883943157","9.404762054","2.661346671","1.460912715","0.806995389","19.8571433","6.69754794","2.88015878","1.152112545","7.619047771","2.054804747","1.135052927","0.501404791","1","0","1.809523831","0.843811658","0","0","","","","","3.1429","0.638876565","5.632653173","2.393939383","1.750000032","0.554927579","4.01020416","1.301730547","1.276360566","0.314389045","4.030612309","1.906662089","1.275510223","0.550327101","8.510204273","6.160561797","2.726190533","1.903666815","3.265306188","2.12637003","1.017006823","0.691058205","136","117","0.8603","4107","30.1985","17.68674306","45.3333","9.030811456","39.3333","7.40870359","0.86963333","0.011477611","1369","254.166612","34","37.26929031","29.25","30.54811778","0.941475","0.074744277","1026.75","1248.623717","32.89105","13.53602015","16.18799851","1","0","1","F"
"7","0.1429","M","Local","18","62.71428624","3.484127013","6.370262704","55.85714334","3.10317463","6.53102756","25.28571454","1.404761919","1.268079135","61.42857212","3.412698451","5.674558774","46.14285752","2.563492085","5.186937535","3","2.857142866","0.952380955","0.471404521","0","","","","6","0.816496581","20.90476208","16.33340263","3.520634954","2.709300144","18.61904778","15.93538531","3.170294816","2.636702872","8.428571512","5.354126075","1.418140605","0.88829842","20.47619071","12.44598292","3.47709755","2.074365589","15.38095251","11.75274359","2.581859434","1.950261963","1","0.816496581","1.428571433","0.571428567","0","0","","","","","2.5714","0.494871659","8.959183748","9.761802821","3.887755131","5.035084454","7.979591906","9.480816446","3.530612272","4.893864021","3.612244934","2.380330359","1.343537428","0.731743262","8.775510303","7.551516817","3.717687113","3.669149006","6.591836789","7.636962648","2.911564648","3.95163738","55","53","0.9636","3386","61.5636","36.73827018","18.3333","6.944222219","18","6.976149845","0.98146667","0.026210091","1128.6667","314.5391691","13.75","3.832427429","13.25","4.493050189","0.94445","0.096215422","846.5","358.4567617","58.698375","12.01449151","33.29993765","1","0","1","A"
"6","0.1667","M","Local","12","10.35714291","0.863095243","1.180718943","9.785714313","0.815476193","1.226869322","12.64285718","1.053571432","1.651493432","39.35714386","3.279761989","6.46290161","5.000000089","0.416666674","0.849836586","3","2.00000003","0.666666677","0","0","","","","4","0","3.45238097","2.666454062","0.863095243","0.666613515","3.261904771","2.877506793","0.815476193","0.719376698","4.214285726","4.802564499","1.053571432","1.200641125","13.11904795","7.403881796","3.279761989","1.850970449","1.666666696","0.293543523","0.416666674","0.073385881","1","0","0.666666677","0.242810448","0","0","","","","","2","0.577350269","1.726190485","1.219468406","0.751984131","0.425274837","1.630952386","1.048498007","0.720238097","0.385987924","2.107142863","2.4109127","0.859126986","0.831131353","6.559523977","4.870153764","4.339285848","4.599881444","0.833333348","0.711502531","0.519841284","0.591642606","43","43","1","4523","105.186","126.7587446","14.3333","6.236095645","14.3333","6.236095645","1","0","1507.6667","1089.793966","7.1667","4.740487551","7.1667","4.740487551","1","0","753.8333","723.6332903","80.19153333","45.93241259","64.58131594","1","1","0","F"
"7","0.1429","M","Local","17","39.28571495","2.310924409","1.606647092","29.85714334","1.75630255","2.001729356","15.28571448","0.899159675","1.499711622","50.28571534","2.957983255","4.088129495","8.214285806","0.483193283","0.746386914","2","2.214285716","1.107142858","0.75","0","","","","5.6667","0.942809042","13.09523832","5.906681713","2.357823162","1.211341336","9.952381114","4.027681962","1.805442201","0.857313435","5.095238159","1.592214577","0.964625861","0.395031379","16.76190511","5.833673694","2.938775562","0.9402532","2.738095269","1.601798855","0.514965991","0.343707774","0.6667","0.471404521","1.107142858","0.892857142","0","0","","","","","2.4286","0.728431359","5.612244993","1.517083052","2.448979643","0.722899192","4.265306192","1.671975455","1.891156505","0.968056185","2.183673497","1.192088331","0.833333344","0.444707574","7.18367362","3.604916015","3.289115726","1.673766713","1.173469401","1.174223369","0.477891161","0.535220052","69","67","0.971","5686","82.4058","58.58953729","23","11.22497216","22.3333","11.6714276","0.95303333","0.037171704","1895.3333","1208.469096","11.5","7.455423082","11.1667","7.174414417","0.98125","0.026760901","947.6667","689.9467773","82.74905","16.28184534","43.84065793","1","0","1","A"
"6","0.1667","M","Local","15","20.28571454","1.352380969","0.734846923","25.57142875","1.704761916","2.862788074","13.14285743","0.876190495","1.181336343","72.57142955","4.838095303","3.912373534","21.64285736","1.442857157","2.329997616","2","4.714285791","2.357142895","0","0","","","","5","0.816496581","6.761904846","3.749527512","1.35555557","0.738789558","8.523809582","8.131849944","1.702380963","1.624727425","4.380952477","2.494438325","0.820634937","0.43324321","24.19047652","14.76405503","4.758730215","2.898643886","7.214285786","6.374641482","1.409920647","1.281745902","0.6667","0.471404521","2.357142895","0.642857105","0","0","","","","","2.5","0.763762616","3.380952423","1.980631862","1.321428587","0.686049024","4.261904791","4.631610324","1.496031755","1.550572072","2.190476239","1.105541624","0.888888909","0.46161559","12.09523826","8.640856488","4.48412704","2.76254326","3.607142893","3.782736938","1.375000014","1.278044257","3","2","0.6667","74","24.6667","5.185449729","1.5","0.5","1","0","0.75","0.25","37","5","3","0","2","0","0.6667","0","74","0","24.6667","0","5.185449729","1","0","1","F"
"3","0.3333","F","Global","8","14.71428591","1.839285739","1.363589014","15.14285731","1.892857164","1.363589014","13.14285725","1.642857157","0.695970545","23.71428612","2.964285765","6.179603547","12.14285728","1.51785716","1.218349293","3","7.428571522","2.476190507","0.471404521","0","","","","2.6667","0.471404521","4.90476197","1.522320646","1.825396856","0.377631011","5.047619104","2.167582176","1.841269867","0.583643674","4.380952418","2.653026309","1.555555572","0.794285447","7.90476204","1.381773124","3.015873078","0.486139504","4.047619094","1.52232066","1.476190497","0.374952739","1","0","2.476190507","1.077496025","0","0","","","","","2.6667","0.471404521","4.90476197","2.475274601","1.714285736","0.713756432","5.047619104","2.601238187","1.761904781","0.756928204","4.380952418","0.740778552","1.674603187","0.27924781","7.90476204","6.018490176","2.769841315","1.889055664","4.047619094","2.167582257","1.452380968","0.626632421","46","39","0.8478","2377","51.6739","51.88869959","15.3333","11.46976702","13.3333","11.4406682","0.86986667","0.161064425","792.3333","704.0636019","15.3333","9.809292646","13","9.626352719","0.86266667","0.168733188","792.3333","423.3653531","86.21063333","66.29540343","53.51472016","1","0","1","F"
"5","0.2","M","Local","15","24.85714313","1.657142876","1.254325848","20.85714307","1.390476205","1.095445115","10.28571443","0.685714296","0.875595036","22.85714316","1.523809544","1.842703328","7.428571492","0.495238099","0.699205899","4","3.285714328","0.821428582","0.433012702","0","","","","5","0.816496581","8.285714378","1.941315928","1.646825414","0.257600504","6.952381025","1.754811965","1.389682553","0.290178952","3.428571478","1.432138455","0.658333342","0.172672414","7.619047721","2.316264192","1.490476209","0.213915039","2.476190497","1.132893062","0.492857147","0.217671659","1.3333","0.471404521","1.095238109","0.242810466","0","0","","","","","3","0.632455532","4.971428627","2.55774138","1.61190478","0.767819314","4.171428615","2.010990234","1.376190491","0.62604109","2.057142887","1.689342368","0.671428581","0.48943487","4.571428633","2.17030049","1.502380972","0.673620208","1.485714298","1.569089183","0.480952385","0.436539686","2","1","0.5","78","39","0","2","0","1","0","0.5","0","78","0","2","0","1","0","0.5","0","78","0","39","0","0","1","1","0","F"
"5","0.2","F","Local","15","17.21428593","1.147619062","0.946337971","14.07142875","0.93809525","0.890692614","16.64285731","1.109523821","0.910433352","31.71428607","2.114285738","1.641814714","9.714285821","0.647619055","0.573488351","3","4.071428612","1.357142871","0.23570226","0","","","","5","0","5.738095308","2.416168184","1.147619062","0.483233637","4.690476249","1.840893541","0.93809525","0.368178708","5.547619104","1.666326486","1.109523821","0.333265297","10.57142869","3.696385476","2.114285738","0.739277095","3.238095274","0.793968193","0.647619055","0.158793639","1","0","1.357142871","0.556348639","0","0","","","","","3","0","3.442857185","1.222576756","1.147619062","0.407525585","2.814285749","1.560742904","0.93809525","0.520247635","3.328571463","1.727095019","1.109523821","0.57569834","6.342857215","1.707964558","2.114285738","0.569321519","1.942857164","1.008535017","0.647619055","0.336178339","50","46","0.92","2673","53.46","84.28029663","16.6667","18.62495339","15.3333","18.15366507","0.81783333","0.225542433","891","817.1711367","12.5","16.03901493","11.5","14.32654878","0.975","0.04330127","668.25","376.847698","183.19465","189.1315361","31.39020041","1","1","0","F"
"5","0.6","F","Local","15","23.85714316","1.590476211","2.12498366","18.85714313","1.257142876","2.276449477","18.57142884","1.238095256","1.146976702","31.00000039","2.066666692","2.792052212","10.07142869","0.671428579","0.464279609","3","2.571428597","0.857142866","0.471404521","0","","","","5","0.816496581","7.952381055","1.449059529","1.596031764","0.162421366","6.285714378","2.381904647","1.211904778","0.326824213","6.190476278","2.208004495","1.218253983","0.282778134","10.33333346","1.326513289","2.081746054","0.120880063","3.357142895","0.254216159","0.690079372","0.130773081","1","0","0.857142866","0.116642362","0","0","","","","","3","0","4.771428633","2.120069352","1.590476211","0.706689784","3.771428627","2.411875427","1.257142876","0.803958476","3.714285767","1.153521699","1.238095256","0.384507233","6.200000077","3.462451703","2.066666692","1.154150568","2.014285737","0.320713491","0.671428579","0.106904497","89","87","0.9775","3342","37.5506","28.44391732","29.6667","12.03698006","29","11.5758369","0.98233333","0.012609344","1114","478.5039185","29.6667","20.8859336","29","19.94993734","0.9887","0.015980613","1114","486.1131556","46.97973333","18.79301662","28.92794755","2","1","1","A"
