"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","leadAdminHoursResponseCount","leadAdminHoursTotal","leadAdminHoursAverage","leadAdminHoursStandardDeviation","globalLeadAdminHoursResponseCount","globalLeadAdminHoursTotal","globalLeadAdminHoursAverage","globalLeadAdminHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageLeadAdminHoursResponseCountByWeek","standardDeviationLeadAdminHoursResponseCountByWeek","averageLeadAdminHoursTotalByWeek","standardDeviationLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursResponseCountByWeek","standardDeviationGlobalLeadAdminHoursResponseCountByWeek","averageGlobalLeadAdminHoursTotalByWeek","standardDeviationGlobalLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursAverageByWeek","standardDeviationGlobalLeadAdminHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","standardDeviationUniqueCommitMessageCountByStudent","averageUniqueCommitMessagePercentByStudent","standardDeviationUniqueCommitMessagePercentByStudent","averageCommitMessageLengthTotalByStudent","standardDeviationCommitMessageLengthTotalByStudent","averageCommitMessageLengthAverageByStudent","standardDeviationCommitMessageLengthAverageByStudent","averageCommitMessageLengthStandardDeviationByStudent","issueCount","onTimeIssueCount","lateIssueCount","productLetterGrade"
"3","0","M","Global","1","2","2","0","2","2","0","6","6","0","0","0","0","1","1","0","1","1","1","0","1","2","2","0","1","0","2","0","2","0","2","0","2","0","6","0","6","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","2","0","2","0","2","0","2","0","6","0","6","0","0","0","0","0","1","0","1","0","4","3","0.75","57","14.25","14.46331566","4","0","3","0","0.75","0","57","0","4","0","3","0","0.75","0","57","0","14.25","0","14.46331566","2","2","0","A"
"3","0.3333","F","Global","3","9.714286149","3.238095383","3.299831646","6.285714567","2.095238189","1.699673171","4.571428776","1.523809592","0.942809042","1.714285791","0.571428597","0.816496581","8.000000358","2.666666786","3.091206165","1","1.142857194","1.142857194","0","0","","","","3","0","9.714286149","0","3.238095383","0","6.285714567","0","2.095238189","0","4.571428776","0","1.523809592","0","1.714285791","0","0.571428597","0","8.000000358","0","2.666666786","0","1","0","1.142857194","0","0","0","","","","","1","0","3.238095383","1.885618167","3.238095383","1.885618167","2.095238189","0.971241856","2.095238189","0.971241856","1.523809592","0.538748048","1.523809592","0.538748048","0.571428597","0.466569496","0.571428597","0.466569496","2.666666786","1.766403602","2.666666786","1.766403602","4","3","0.75","127","31.75","6.533567173","4","0","3","0","0.75","0","127","0","4","0","3","0","0.75","0","127","0","31.75","0","6.533567173","2","2","0","F"
"4","0","M","Global","3","4.000000179","1.333333393","0.471404521","3.428571582","1.142857194","0","6.285714567","2.095238189","0.471404521","1.714285791","0.571428597","0.816496581","1.714285791","0.571428597","0","1","1.142857194","1.142857194","0","0","","","","3","0","4.000000179","0","1.333333393","0","3.428571582","0","1.142857194","0","6.285714567","0","2.095238189","0","1.714285791","0","0.571428597","0","1.714285791","0","0.571428597","0","1","0","1.142857194","0","0","0","","","","","1","0","1.333333393","0.269374024","1.333333393","0.269374024","1.142857194","0","1.142857194","0","2.095238189","0.269374024","2.095238189","0.269374024","0.571428597","0.466569496","0.571428597","0.466569496","0.571428597","0","0.571428597","0","7","1","0.1429","0","0","0","7","0","1","0","0.1429","0","0","0","7","0","1","0","0.1429","0","0","0","0","0","0","1","1","0","F"
"6","0","M","Local","1","2","2","0","1","1","0","1.5","1.5","0","0","0","0","1","1","0","0","","","","0","","","","1","0","2","0","2","0","1","0","1","0","1.5","0","1.5","0","0","0","0","0","1","0","1","0","0","0","","","0","0","","","","","1","0","2","0","2","0","1","0","1","0","1.5","0","1.5","0","0","0","0","0","1","0","1","0","2","2","1","45","22.5","4.5","2","0","2","0","1","0","45","0","2","0","2","0","1","0","45","0","22.5","0","4.5","0","0","0","A"
"6","0.1667","M","Local","3","11","3.666666667","1.699673171","5","1.666666667","0.471404521","23","7.666666667","3.771236166","9","3","4.242640687","3","1","0","1","1.5","1.5","0","0","","","","3","0","11","0","3.666666667","0","5","0","1.666666667","0","23","0","7.666666667","0","9","0","3","0","3","0","1","0","1","0","1.5","0","0","0","","","","","1","0","3.666666667","1.699673171","3.666666667","1.699673171","1.666666667","0.471404521","1.666666667","0.471404521","7.666666667","3.771236166","7.666666667","3.771236166","3","4.242640687","3","4.242640687","1","0","1","0","1","1","1","13","13","0","1","0","1","0","1","0","13","0","1","0","1","0","1","0","13","0","13","0","0","0","0","0","A"
"6","0.1667","M","Local","7","10.28571475","1.469387821","0.677630927","10.28571475","1.469387821","0.677630927","8.571428955","1.224489851","1.245399698","0.857142895","0.122448985","0.524890659","4.285714477","0.612244925","0.562429134","2","0.857142895","0.428571448","0.25","0","","","","7","0","10.28571475","0","1.469387821","0","10.28571475","0","1.469387821","0","8.571428955","0","1.224489851","0","0.857142895","0","0.122448985","0","4.285714477","0","0.612244925","0","2","0","0.857142895","0","0","0","","","","","1.1667","0.372677996","1.714285791","0.285714298","1.523809592","0.212958865","1.714285791","0.285714298","1.523809592","0.212958865","1.428571492","0.857142895","1.190476244","0.581264579","0.142857149","0.319438297","0.142857149","0.319438297","0.714285746","0.395553535","0.619047647","0.346671915","4","2","0.5","153","38.25","6.495190528","4","0","2","0","0.5","0","153","0","4","0","2","0","0.5","0","153","0","38.25","0","6.495190528","0","0","0","F"
"7","0.1429","M","Local","9","13.71428633","1.523809592","0.849836586","12.00000054","1.333333393","0.971825316","10.00000045","1.111111161","1.116652847","28.57142985","3.174603317","15.01192941","5.142857373","0.571428597","1.154700538","1","0.285714298","0.285714298","0","0","","","","9","0","13.71428633","0","1.523809592","0","12.00000054","0","1.333333393","0","10.00000045","0","1.111111161","0","28.57142985","0","3.174603317","0","5.142857373","0","0.571428597","0","1","0","0.285714298","0","0","0","","","","","1.2857","0.451753951","1.959183761","0.799833421","1.551020477","0.503217492","1.714285791","0.96589062","1.306122507","0.588661459","1.428571492","1.069045015","1.040816373","0.694477563","4.081632836","9.534610434","4.040816507","9.550148652","0.73469391","0.663186838","0.653061254","0.695077026","11","10","0.9091","291","26.4545","14.79781087","5.5","3.5","5","3","0.94445","0.05555","145.5","94.5","1.8333","0.897527468","1.8333","0.897527468","1","0","48.5","43.35416166","20.36111667","15.46993244","2.913941138","0","0","0","A"
"6","0.1667","M","Local","10","17.14285791","1.714285791","2.408318916","14.28571492","1.428571492","1.565247584","16.00000072","1.600000072","1.6","2.285714388","0.228571439","0.663324958","10.57142904","1.057142904","1.732772345","2","1.714285791","0.857142895","0.5","0","","","","10","0","17.14285791","0","1.714285791","0","14.28571492","0","1.428571492","0","16.00000072","0","1.600000072","0","2.285714388","0","0.228571439","0","10.57142904","0","1.057142904","0","2","0","1.714285791","0","0","0","","","","","1.6667","0.471404521","2.857142985","1.475422293","2.000000089","1.502831861","2.380952487","1.162529158","1.523809592","0.785353488","2.666666786","1.463075446","1.619047691","0.712696677","0.380952398","0.538748048","0.190476199","0.269374024","1.761904841","1.074334731","1.119047669","0.585636877","9","8","0.8889","312","34.6667","26.87005769","9","0","8","0","0.8889","0","312","0","9","0","8","0","0.8889","0","312","0","34.6667","0","26.87005769","0","0","0","A"
"6","0.1667","M","Local","8","9.714286149","1.214285769","0.59947894","6.285714567","0.785714321","0.695970545","8.000000358","1.000000045","0.661437828","4.000000179","0.500000022","1.964529206","4.571428776","0.571428597","0.5","1","0.571428597","0.571428597","0","0","","","","8","0","9.714286149","0","1.214285769","0","6.285714567","0","0.785714321","0","8.000000358","0","1.000000045","0","4.000000179","0","0.500000022","0","4.571428776","0","0.571428597","0","1","0","0.571428597","0","0","0","","","","","1.3333","0.471404521","1.619047691","0.767834106","1.190476244","0.346671915","1.047619094","0.69334383","0.761904796","0.425917729","1.333333393","0.631738084","1.000000045","0.395553535","0.666666696","1.252661622","0.380952398","0.631738084","0.761904796","0.538748048","0.523809547","0.256436431","3","2","0.6667","112","37.3333","17.91337179","3","0","2","0","0.6667","0","112","0","3","0","2","0","0.6667","0","112","0","37.3333","0","17.91337179","0","0","0","F"
"4","0","M","Global","3","4.571428776","1.523809592","0.471404521","1.714285791","0.571428597","0","2.000000089","0.666666696","0.623609564","0","0","0","0.857142895","0.285714298","0.40824829","1","0.285714298","0.285714298","0","0","","","","3","0","4.571428776","0","1.523809592","0","1.714285791","0","0.571428597","0","2.000000089","0","0.666666696","0","0","0","0","0","0.857142895","0","0.285714298","0","1","0","0.285714298","0","0","0","","","","","1","0","1.523809592","0.269374024","1.523809592","0.269374024","0.571428597","0","0.571428597","0","0.666666696","0.356348338","0.666666696","0.356348338","0","0","0","0","0.285714298","0.233284748","0.285714298","0.233284748","1","1","1","50","50","0","1","0","1","0","1","0","50","0","1","0","1","0","1","0","50","0","50","0","0","0","0","0","F"
